sub_num,case_nm,target,iteration,hdiff
6,EP,Mid,24,50.0577
6,EP,Mid,25,83.2583
6,EP,Mid,26,30.4102
6,EP,Mid,27,29.3648
6,EP,Mid,28,18.6247
6,EP,Mid,29,44.7934
6,EP,Mid,30,19.6467
6,EP,Far,1,104.0517
6,EP,Far,2,70.34116
6,EP,Far,3,43.27393
6,EP,Far,4,147.0971
6,EP,Far,5,38.59635
6,EP,Far,6,112.2024
6,EP,Far,7,36.29523
6,EP,Far,8,29.86445
6,EP,Far,9,33.72628
6,EP,Far,10,88.92268
6,EP,Far,12,43.18755
6,EP,Far,13,75.73336
6,EP,Far,14,43.21745
6,EP,Far,15,74.29306
6,EP,Far,16,72.21777
6,EP,Far,17,77.6148
6,EP,Far,19,61.43757
6,EP,Far,20,56.31029
6,EP,Far,21,72.64201
6,EP,Far,22,53.42083
6,EP,Far,23,90.61002
6,EP,Far,24,64.26869
6,EP,Far,25,94.47515
6,EP,Far,26,127.8444
6,EP,Far,27,71.34709
6,EP,Far,28,138.9662
6,EP,Far,29,46.69467
6,EP,Far,30,69.95484
6,EP,High,1,41.48569
6,EP,High,2,190.4289
6,EP,High,3,62.87645
6,EP,High,4,64.57531
6,EP,High,5,43.04575
6,EP,High,6,63.32061
6,EP,High,7,99.85517
6,EP,High,8,60.37139
6,EP,High,9,57.2144
6,EP,High,10,29.66343
6,EP,High,12,58.87171
6,EP,High,13,11.73739
6,EP,High,14,242.0046
6,EP,High,15,78.79666
6,EP,High,16,25.85698
6,EP,High,17,38.75503
6,EP,High,19,90.65678
6,EP,High,20,56.96514
6,EP,High,21,40.5561
6,EP,High,22,103.2778
6,EP,High,23,59.56667
6,EP,High,24,40.17446
6,EP,High,25,41.48767
6,EP,High,26,75.27509
6,EP,High,27,40.34373
6,EP,High,28,24.81112
6,EP,High,29,42.01078
6,EP,High,30,66.13543
6,TS,Close,1,17.97912
6,TS,Close,2,59.86856
6,TS,Close,3,43.38271
6,TS,Close,4,66.90215
6,TS,Close,5,60.38714
6,TS,Close,6,72.0054
6,TS,Close,7,131.0226
6,TS,Close,8,60.96527
6,TS,Close,9,63.80643
6,TS,Close,10,13.38126
6,TS,Close,12,23.78995
6,TS,Close,13,29.32708
6,TS,Close,14,204.0457
6,TS,Close,15,21.96121
6,TS,Close,16,11.63736
6,TS,Close,17,14.07746
6,TS,Close,19,53.75931
6,TS,Close,20,104.9157
6,TS,Close,21,59.44043
6,TS,Close,22,27.5926
6,TS,Close,23,28.18422
6,TS,Close,24,27.00382
6,TS,Close,25,44.5699
6,TS,Close,26,60.95046
6,TS,Close,27,24.88709
6,TS,Close,28,27.42036
6,TS,Close,29,31.08056
6,TS,Close,30,60.12082
6,TS,Mid,1,31.3648
6,TS,Mid,2,38.6228
6,TS,Mid,3,38.5332
6,TS,Mid,4,26.8791
6,TS,Mid,5,41.2534
6,TS,Mid,6,32.561
6,TS,Mid,7,69.5746
6,TS,Mid,8,19.0508
6,TS,Mid,9,24.937
6,TS,Mid,10,19.1149
6,TS,Mid,12,27.7221
6,TS,Mid,13,44.3671
6,TS,Mid,14,66.7078
6,TS,Mid,15,28.9678
6,TS,Mid,16,24.9763
6,TS,Mid,17,92.9966
6,TS,Mid,19,29.7943
6,TS,Mid,20,37.3489
6,TS,Mid,21,15.2992
6,TS,Mid,22,37.5547
6,TS,Mid,23,64.369
6,TS,Mid,24,35.7332
6,TS,Mid,25,11.0701
6,TS,Mid,26,45.0573
6,TS,Mid,27,31.2684
6,TS,Mid,28,18.6788
6,TS,Mid,29,25.938
6,TS,Mid,30,52.2398
6,TS,Far,1,29.3056
6,TS,Far,2,36.5345
6,TS,Far,3,33.4015
6,TS,Far,4,36.8557
6,TS,Far,5,43.6316
6,TS,Far,6,44.0715
6,TS,Far,7,26.7313
6,TS,Far,8,26.5916
6,TS,Far,9,44.9878
6,TS,Far,10,66.1175
6,TS,Far,12,29.7373
6,TS,Far,13,26.4602
6,TS,Far,14,19.114
6,TS,Far,15,52.729
6,TS,Far,16,49.9497
6,TS,Far,17,32.8229
6,TS,Far,19,72.5214
6,TS,Far,20,37.4448
6,TS,Far,21,72.3987
6,TS,Far,22,41.2993
6,TS,Far,23,40.1705
6,TS,Far,24,34.8785
6,TS,Far,25,63.1859
6,TS,Far,26,31.4241
6,TS,Far,27,40.6146
6,TS,Far,28,69.7298
6,TS,Far,29,35.9662
6,TS,Far,30,62.3699
6,TS,High,1,97.6829
6,TS,High,2,55.8963
6,TS,High,3,28.7316
6,TS,High,4,58.1051
6,TS,High,5,44.1192
6,TS,High,6,49.0505
6,TS,High,7,45.6564
6,TS,High,8,80.1231
6,TS,High,9,81.9704
6,TS,High,10,44.138
6,TS,High,12,48.3016
6,TS,High,13,71.1936
6,TS,High,14,56.6009
6,TS,High,15,65.204
6,TS,High,16,80.1667
6,TS,High,17,56.2603
6,TS,High,19,58.563
6,TS,High,20,35.448
6,TS,High,21,45.0105
6,TS,High,22,46.007
6,TS,High,23,49.8406
6,TS,High,24,33.858
6,TS,High,25,38.9504
6,TS,High,26,40.7303
6,TS,High,27,43.162
6,TS,High,28,49.7216
6,TS,High,29,38.8199
6,TS,High,30,44.8183
6,JS,Close,1,48.12018
6,JS,Close,2,45.65956
6,JS,Close,3,38.16737
6,JS,Close,4,85.92256
6,JS,Close,5,98.33571
6,JS,Close,6,26.77697
6,JS,Close,7,12.68294
6,JS,Close,8,21.77049
6,JS,Close,9,18.63432
6,JS,Close,10,30.09277
6,JS,Close,12,102.2383
6,JS,Close,13,43.59013
6,JS,Close,14,7.331921
6,JS,Close,15,11.80039
6,JS,Close,16,11.9905
6,JS,Close,17,6.004217
6,JS,Close,19,18.70233
6,JS,Close,20,25.34261
6,JS,Close,21,20.27332
6,JS,Close,22,14.96299
6,JS,Close,23,27.40556
6,JS,Close,24,12.80717
6,JS,Close,25,60.49651
6,JS,Close,26,41.89436
6,JS,Close,27,76.52186
6,JS,Close,28,42.05182
6,JS,Close,29,22.8201
6,JS,Close,30,18.65196
6,JS,Mid,1,13.79322
6,JS,Mid,2,12.16972
6,JS,Mid,3,56.04502
6,JS,Mid,4,23.67039
6,JS,Mid,5,36.76402
6,JS,Mid,6,36.45863
6,JS,Mid,7,26.47114
6,JS,Mid,8,28.42106
6,JS,Mid,9,21.78658
6,JS,Mid,10,115.3806
6,JS,Mid,12,46.13217
6,JS,Mid,13,38.74657
6,JS,Mid,14,25.55612
6,JS,Mid,15,22.4831
6,JS,Mid,16,26.05507
6,JS,Mid,17,33.64389
6,JS,Mid,19,20.76795
6,JS,Mid,20,55.18883
6,JS,Mid,21,50.78085
6,JS,Mid,22,21.2227
6,JS,Mid,23,21.71196
6,JS,Mid,24,16.1923
6,JS,Mid,25,69.39992
6,JS,Mid,26,29.73571
6,JS,Mid,27,32.80348
6,JS,Mid,28,28.49856
6,JS,Mid,29,24.77395
6,JS,Mid,30,8.245138
6,JS,Far,1,28.94276
6,JS,Far,2,63.49994
6,JS,Far,3,67.24546
6,JS,Far,4,46.87061
6,JS,Far,5,32.64181
6,JS,Far,6,27.16779
6,JS,Far,7,23.17656
6,JS,Far,8,40.58434
6,JS,Far,9,41.13879
6,JS,Far,10,46.02354
6,JS,Far,12,24.72636
6,JS,Far,13,15.04006
6,JS,Far,14,19.86189
6,JS,Far,15,27.3995
6,JS,Far,16,24.12289
6,JS,Far,17,103.9702
6,JS,Far,19,28.84261
6,JS,Far,20,24.97957
6,JS,Far,21,24.61958
6,JS,Far,22,20.96273
6,JS,Far,23,35.39778
6,JS,Far,24,25.83323
6,JS,Far,25,30.91953
6,JS,Far,26,42.97735
6,JS,Far,27,35.44832
6,JS,Far,28,20.90064
6,JS,Far,29,43.84569
6,JS,Far,30,21.92619
6,JS,High,1,35.70296
6,JS,High,2,75.55724
6,JS,High,3,73.16665
6,JS,High,4,94.05195
6,JS,High,5,105.0766
6,JS,High,6,80.30007
6,JS,High,7,77.47682
6,JS,High,8,40.22813
6,JS,High,9,130.8508
6,JS,High,10,35.28713
6,JS,High,12,43.66468
6,JS,High,13,29.34469
6,JS,High,14,32.36364
6,JS,High,15,23.72673
6,JS,High,16,32.73383
6,JS,High,17,52.82499
6,JS,High,19,36.34899
6,JS,High,20,57.0501
6,JS,High,21,39.84267
6,JS,High,22,43.90545
6,JS,High,23,63.63402
6,JS,High,24,28.34123
6,JS,High,25,113.3876
6,JS,High,26,119.9079
6,JS,High,27,65.68599
6,JS,High,28,53.45064
6,JS,High,29,50.26133
6,JS,High,30,70.33126
6,TS,Mid,11,49.9911
6,JS,High,11,42.60065
6,TS,High,11,28.9955
6,JS,Far,11,28.77765
6,EP,Mid,11,26.6408
6,JS,Mid,11,25.68966
6,JS,Close,11,24.11311
6,TS,Far,11,17.9119
6,TS,Close,11,17.89299
6,EP,Close,11,13.7999
6,TS,High,18,38.1525
6,EP,High,18,31.40785
6,JS,Far,18,30.81557
6,JS,Mid,18,30.51135
6,TS,Mid,18,25.6617
6,TS,Close,18,21.6848
6,EP,Close,18,13.6916
6,JS,Close,18,3.984456
7,TS,High,18,151.5805
7,EP,Far,18,75.05942
7,TS,Far,18,62.29603
7,JS,Mid,18,61.6025
7,TS,Mid,11,199.004
7,TS,Far,11,68.04668
7,EP,Close,1,18.9847
7,EP,Close,2,30.4392
7,EP,Close,3,31.6301
7,EP,Close,4,32.1218
7,EP,Close,5,36.6857
7,EP,Close,6,28.2347
7,EP,Close,7,12.0692
7,EP,Close,8,9.43677
7,EP,Close,9,11.1219
7,EP,Close,10,16.0565
7,EP,Close,12,19.7329
7,EP,Close,13,28.9535
7,EP,Close,14,22.2731
7,EP,Close,15,14.9301
7,EP,Close,16,10.7943
7,EP,Close,17,6.41559
7,EP,Close,19,17.5151
7,EP,Close,20,12.2111
7,EP,Close,21,37.7856
7,EP,Close,22,11.4188
7,EP,Close,23,13.6023
7,EP,Close,24,26.3738
7,EP,Close,25,9.44782
7,EP,Close,26,12.0971
7,EP,Close,27,11.0413
7,EP,Close,28,7.32319
7,EP,Close,29,9.39011
7,EP,Close,30,7.97919
7,EP,Mid,1,13.5741
7,EP,Mid,2,29.735
7,EP,Mid,3,29.1743
7,EP,Mid,4,13.6282
7,EP,Mid,5,9.82459
7,EP,Mid,6,11.4609
7,EP,Mid,7,17.0336
7,EP,Mid,8,33.0189
7,EP,Mid,9,25.995
7,EP,Mid,10,34.1296
7,EP,Mid,12,23.8159
7,EP,Mid,13,23.678
7,EP,Mid,14,11.4103
7,EP,Mid,15,7.57334
7,EP,Mid,16,57.0941
7,EP,Mid,17,19.1299
7,EP,Mid,19,43.8705
7,EP,Mid,20,22.1959
7,EP,Mid,21,23.6919
7,EP,Mid,22,26.9331
7,EP,Mid,23,12.5402
7,EP,Mid,24,65.9689
7,EP,Mid,25,31.4891
7,EP,Mid,26,11.635
7,EP,Mid,27,44.5357
7,EP,Mid,28,17.0469
7,EP,Mid,29,6.07982
7,EP,Mid,30,12.8403
7,EP,Far,1,64.75904
7,EP,Far,2,67.84079
7,EP,Far,3,91.16734
7,EP,Far,4,83.11288
7,EP,Far,5,36.09577
7,EP,Far,6,48.97325
7,EP,Far,7,31.21488
7,EP,Far,8,32.22616
7,EP,Far,9,78.15914
7,EP,Far,10,35.22897
7,EP,Far,12,145.5577
7,EP,Far,13,65.36033
7,EP,Far,14,25.77777
7,EP,Far,15,46.97434
7,EP,Far,16,57.84966
7,EP,Far,17,37.23222
7,JS,Far,18,51.8039
7,EP,Far,19,115.6957
7,EP,Far,20,43.71775
7,EP,Far,21,17.01322
7,EP,Far,22,69.96847
7,EP,Far,23,33.46249
7,EP,Far,24,95.17818
7,EP,Far,25,82.21314
7,EP,Far,26,42.38862
7,EP,Far,27,25.62196
7,EP,Far,28,100.9835
7,EP,Far,29,61.83636
7,EP,Far,30,86.79337
7,EP,High,1,38.7137
7,EP,High,2,14.5127
7,EP,High,3,18.5
7,EP,High,4,30.3619
7,EP,High,5,25.6449
7,EP,High,6,12.4019
7,EP,High,7,14.5999
7,EP,High,8,15.9611
7,EP,High,9,13.8989
7,EP,High,10,16.2406
7,EP,High,12,55.285
7,EP,High,13,10.118
7,EP,High,14,36.694
7,EP,High,15,94.6043
7,EP,High,16,23.7677
7,EP,High,17,15.6613
7,EP,High,19,14.2192
7,EP,High,20,27.141
7,EP,High,21,53.6398
7,EP,High,22,23.1384
7,EP,High,23,37.3232
7,EP,High,24,13.9001
7,EP,High,25,14.4872
7,EP,High,26,42.1277
7,EP,High,27,78.2
7,EP,High,28,33.2612
7,EP,High,29,19.6586
7,EP,High,30,34.0171
7,TS,Close,1,45.8984
7,TS,Close,2,16.5883
7,TS,Close,3,16.4462
7,TS,Close,4,25.9881
7,TS,Close,5,24.2292
7,TS,Close,6,7.58074
7,TS,Close,7,45.5929
7,TS,Close,8,31.9402
7,TS,Close,9,10.416
7,TS,Close,10,4.70149
7,TS,Close,12,19.9293
7,TS,Close,13,18.1818
7,TS,Close,14,19.5567
7,TS,Close,15,25.7658
7,TS,Close,16,9.09069
7,TS,Close,17,21.042
7,TS,Close,19,8.56554
7,TS,Close,20,21.7175
7,TS,Close,21,17.8362
7,TS,Close,22,63.7255
7,TS,Close,23,21.6635
7,TS,Close,24,57.8283
7,TS,Close,25,18.5957
7,TS,Close,26,45.689
7,TS,Close,27,10.0758
7,TS,Close,28,11.9676
7,TS,Close,29,26.7366
7,TS,Close,30,44.8472
7,TS,Mid,1,164.3803
7,TS,Mid,2,156.6447
7,TS,Mid,3,97.86602
7,TS,Mid,4,23.06758
7,TS,Mid,5,102.105
7,TS,Mid,6,106.729
7,TS,Mid,7,107.9536
7,TS,Mid,8,68.84418
7,TS,Mid,9,73.14463
7,TS,Mid,10,79.69347
7,TS,Mid,12,30.18013
7,TS,Mid,13,71.68922
7,TS,Mid,14,91.57745
7,TS,Mid,15,63.69967
7,TS,Mid,16,34.75202
7,TS,Mid,17,84.50761
7,TS,Mid,19,26.44601
7,TS,Mid,20,21.24937
7,TS,Mid,21,32.06723
7,TS,Mid,22,57.7909
7,TS,Mid,23,29.56174
7,TS,Mid,24,56.40893
7,TS,Mid,25,30.34308
7,TS,Mid,26,61.37386
7,TS,Mid,27,36.95453
7,TS,Mid,28,44.53954
7,TS,Mid,29,18.82352
7,TS,Mid,30,46.49831
7,TS,Far,1,196.413
7,TS,Far,2,104.5563
7,TS,Far,3,90.5176
7,TS,Far,4,82.26005
7,TS,Far,5,73.78229
7,TS,Far,6,47.16203
7,TS,Far,7,49.46343
7,TS,Far,8,56.03181
7,TS,Far,9,38.56523
7,TS,Far,10,87.78911
7,TS,Far,12,109.4498
7,TS,Far,13,72.93927
7,TS,Far,14,63.07846
7,TS,Far,15,70.37393
7,TS,Far,16,69.31598
7,TS,Far,17,47.09566
7,TS,Far,19,49.27586
7,TS,Far,20,63.11235
7,TS,Far,21,71.95694
7,TS,Far,22,53.17257
7,TS,Far,23,44.90656
7,TS,Far,24,56.68345
7,TS,Far,25,58.31579
7,TS,Far,26,42.68571
7,TS,Far,27,68.29188
7,TS,Far,28,55.08074
7,TS,Far,29,56.63638
7,TS,Far,30,56.21348
7,TS,High,1,213.3283
7,TS,High,2,188.7296
7,TS,High,3,159.1234
7,TS,High,4,160.3617
7,TS,High,5,104.3991
7,TS,High,6,86.37213
7,TS,High,7,105.176
7,TS,High,8,125.5156
7,TS,High,9,289.872
7,TS,High,10,191.2014
7,TS,High,12,126.7276
7,TS,High,13,118.3775
7,TS,High,14,133.7047
7,TS,High,15,114.519
7,TS,High,16,131.0694
7,TS,High,17,82.0457
7,TS,Mid,18,48.91955
7,TS,High,19,99.91426
7,TS,High,20,35.70524
7,TS,High,21,118.6425
7,TS,High,22,63.64975
7,TS,High,23,42.27182
7,TS,High,24,99.58125
7,TS,High,25,90.23125
7,TS,High,26,132.3759
7,TS,High,27,100.9432
7,TS,High,28,75.39611
7,TS,High,29,114.5558
7,TS,High,30,57.32625
7,JS,Close,1,24.86478
7,JS,Close,2,12.92289
7,JS,Close,3,10.58599
7,JS,Close,4,19.47041
7,JS,Close,5,35.60876
7,JS,Close,6,5.580106
7,JS,Close,7,10.10872
7,JS,Close,8,13.29439
7,JS,Close,9,109.1401
7,JS,Close,10,19.41747
7,TS,High,11,53.29291
7,JS,Close,12,22.79976
7,JS,Close,13,26.42987
7,JS,Close,14,17.21779
7,JS,Close,15,15.25142
7,JS,Close,16,10.61671
7,JS,Close,17,12.6305
7,JS,Close,19,11.96945
7,JS,Close,20,9.918353
7,JS,Close,21,9.562794
7,JS,Close,22,13.29921
7,JS,Close,23,17.77981
7,JS,Close,24,14.6908
7,JS,Close,25,7.083224
7,JS,Close,26,10.56318
7,JS,Close,27,18.01269
7,JS,Close,28,19.28524
7,JS,Close,29,15.4872
7,JS,Close,30,13.54092
7,JS,Mid,1,14.3945
7,JS,Mid,2,17.4072
7,JS,Mid,3,37.5159
7,JS,Mid,4,17.8967
7,JS,Mid,5,15.458
7,JS,Mid,6,7.25837
7,JS,Mid,7,30.578
7,JS,Mid,8,13.9861
7,JS,Mid,9,37.4439
7,JS,Mid,10,28.7973
7,JS,Mid,12,24.3731
7,JS,Mid,13,40.7237
7,JS,Mid,14,20.0792
7,JS,Mid,15,40.0541
7,JS,Mid,16,19.3252
7,JS,Mid,17,17.3887
7,JS,Mid,19,49.3005
7,JS,Mid,20,30.4172
7,JS,Mid,21,33.9783
7,JS,Mid,22,43.2712
7,JS,Mid,23,31.8543
7,JS,Mid,24,64.1491
7,JS,Mid,25,25.4182
7,JS,Mid,26,40.9909
7,JS,Mid,27,50.8211
7,JS,Mid,28,45.7273
7,JS,Mid,29,15.2203
7,JS,Mid,30,47.8384
7,JS,Far,1,9.25086
7,JS,Far,2,14.3913
7,JS,Far,3,19.8538
7,JS,Far,4,37.2233
7,JS,Far,5,35.4501
7,JS,Far,6,41.3895
7,JS,Far,7,15.8644
7,JS,Far,8,47.0096
7,JS,Far,9,29.8724
7,JS,Far,10,23.7748
7,JS,Far,12,48.0959
7,JS,Far,13,24.2954
7,JS,Far,14,21.8172
7,JS,Far,15,33.6175
7,JS,Far,16,21.616
7,JS,Far,17,54.1904
7,JS,Far,19,40.025
7,JS,Far,20,28.3321
7,JS,Far,21,22.0423
7,JS,Far,22,24.7002
7,JS,Far,23,33.4627
7,JS,Far,24,34.8612
7,JS,Far,25,50.5606
7,JS,Far,26,40.5291
7,JS,Far,27,34.6694
7,JS,Far,28,35.3595
7,JS,Far,29,24.5257
7,JS,Far,30,24.5046
7,JS,High,1,18.0774
7,JS,High,2,38.461
7,JS,High,3,42.9218
7,JS,High,4,23.1103
7,JS,High,5,23.4505
7,JS,High,6,25.1403
7,JS,High,7,22.4687
7,JS,High,8,31.0535
7,JS,High,9,28.5245
7,JS,High,10,30.1116
7,JS,High,12,30.1414
7,JS,High,13,40.1455
7,JS,High,14,46.5275
7,JS,High,15,46.4738
7,JS,High,16,41.9651
7,JS,High,17,40.9074
7,JS,High,19,34.8357
7,JS,High,20,30.1111
7,JS,High,21,43.8889
7,JS,High,22,24.0866
7,JS,High,23,19.6665
7,JS,High,24,33.2294
7,JS,High,25,30.1025
7,JS,High,26,36.3017
7,JS,High,27,41.5882
7,JS,High,28,52.0793
7,JS,High,29,53.9241
7,JS,High,30,26.0555
7,EP,Mid,11,38.7132
7,EP,Far,11,35.74407
7,JS,Mid,11,34.0162
7,JS,High,11,27.8226
7,JS,Far,11,26.0062
7,EP,High,11,16.9575
7,EP,Close,11,13.1174
7,TS,Close,11,10.5712
7,JS,Close,11,10.43852
7,JS,High,18,38.2333
7,JS,Close,18,33.1209
7,EP,High,18,21.1099
7,EP,Mid,18,20.5413
7,TS,Close,18,17.0062
7,EP,Close,18,11.8489
8,EP,High,18,143.5316
8,TS,Far,18,81.04838
8,JS,Mid,11,191.9855
8,EP,Mid,11,132.6113
8,EP,High,11,100.9982
8,JS,Far,11,94.72399
8,EP,Far,11,74.58563
8,JS,High,11,56.94071
8,EP,Close,1,33.13045
8,EP,Close,2,35.31596
8,EP,Close,3,14.81486
8,EP,Close,4,49.83515
8,EP,Close,5,50.25113
8,EP,Close,6,42.28786
8,EP,Close,7,27.42229
8,EP,Close,8,116.5157
8,EP,Close,9,66.9878
8,EP,Close,10,39.57143
8,EP,Close,12,39.66767
8,EP,Close,13,37.16338
8,EP,Close,14,59.90759
8,EP,Close,15,38.92323
8,EP,Close,16,41.30185
8,EP,Close,17,20.73824
8,EP,Close,19,23.60864
8,EP,Close,20,30.38518
8,EP,Close,21,31.65487
8,EP,Close,22,33.18233
8,EP,Close,23,6.815104
8,EP,Close,24,33.22243
8,EP,Close,25,42.31424
8,EP,Close,26,31.37836
8,EP,Close,27,16.14201
8,EP,Close,28,46.23477
8,EP,Close,29,154.8379
8,EP,Close,30,20.71403
8,EP,Mid,1,49.69258
8,EP,Mid,2,13.2548
8,EP,Mid,3,82.11261
8,EP,Mid,4,57.69998
8,EP,Mid,5,176.9667
8,EP,Mid,6,26.51008
8,EP,Mid,7,205.5672
8,EP,Mid,8,62.17071
8,EP,Mid,9,120.5826
8,EP,Mid,10,86.16493
8,EP,Mid,12,48.97255
8,EP,Mid,13,38.51794
8,EP,Mid,14,35.33949
8,EP,Mid,15,46.51172
8,EP,Mid,16,29.27697
8,EP,Mid,17,19.07339
8,JS,Close,18,43.55761
8,EP,Mid,19,36.93198
8,EP,Mid,20,50.03
8,EP,Mid,21,19.45811
8,EP,Mid,22,42.55485
8,EP,Mid,23,56.53085
8,EP,Mid,24,25.91807
8,EP,Mid,25,40.13065
8,EP,Mid,26,27.6947
8,EP,Mid,27,31.52144
8,EP,Mid,28,22.98919
8,EP,Mid,29,36.44652
8,EP,Mid,30,13.34327
8,EP,Far,1,133.8311
8,EP,Far,2,47.91283
8,EP,Far,3,128.8448
8,EP,Far,4,133.6864
8,EP,Far,5,65.51399
8,EP,Far,6,105.5643
8,EP,Far,7,132.8588
8,EP,Far,8,80.59528
8,EP,Far,9,80.53102
8,EP,Far,10,72.38856
8,EP,Far,12,83.29763
8,EP,Far,13,69.61853
8,EP,Far,14,65.62807
8,EP,Far,15,110.2225
8,EP,Far,16,63.07295
8,EP,Far,17,45.90649
8,EP,Mid,18,41.52753
8,EP,Far,19,156.4548
8,EP,Far,20,56.29226
8,EP,Far,21,74.26146
8,EP,Far,22,64.46691
8,EP,Far,23,40.90429
8,EP,Far,24,67.01498
8,EP,Far,25,49.53527
8,EP,Far,26,60.5349
8,EP,Far,27,226.1688
8,EP,Far,28,55.88718
8,EP,Far,29,20.0752
8,EP,Far,30,20.69862
8,EP,High,1,115.6373
8,EP,High,2,105.1639
8,EP,High,3,118.8895
8,EP,High,4,120.5596
8,EP,High,5,91.33135
8,EP,High,6,160.5015
8,EP,High,7,87.49562
8,EP,High,8,112.4193
8,EP,High,9,91.35305
8,EP,High,10,167.5927
8,EP,High,12,66.16337
8,EP,High,13,79.90375
8,EP,High,14,105.6901
8,EP,High,15,49.84292
8,EP,High,16,51.39363
8,EP,High,17,86.40069
8,EP,High,19,97.82742
8,EP,High,20,84.68377
8,EP,High,21,37.08677
8,EP,High,22,63.03961
8,EP,High,23,75.13262
8,EP,High,24,57.71137
8,EP,High,25,39.42255
8,EP,High,26,28.93051
8,EP,High,27,37.16527
8,EP,High,28,113.7333
8,EP,High,29,45.63219
8,EP,High,30,57.3432
8,TS,Close,1,32.26469
8,TS,Close,2,18.76879
8,TS,Close,3,31.38905
8,TS,Close,4,14.2654
8,TS,Close,5,79.04201
8,TS,Close,6,37.96445
8,TS,Close,7,12.74045
8,TS,Close,8,61.83934
8,TS,Close,9,52.96462
8,TS,Close,10,33.69572
8,TS,Close,12,17.97763
8,TS,Close,13,17.62542
8,TS,Close,14,91.67826
8,TS,Close,15,62.06101
8,TS,Close,16,177.7348
8,TS,Close,17,26.15287
8,TS,Close,19,27.01292
8,TS,Close,20,47.64556
8,TS,Close,21,32.54328
8,TS,Close,22,21.01898
8,TS,Close,23,6.679374
8,TS,Close,24,25.54766
8,TS,Close,25,50.97289
8,TS,Close,26,34.7373
8,TS,Close,27,22.21051
8,TS,Close,28,16.18801
8,TS,Close,29,26.74985
8,TS,Close,30,29.40306
8,TS,Mid,1,43.2323
8,TS,Mid,2,47.5234
8,TS,Mid,3,91.8333
8,TS,Mid,4,38.0508
8,TS,Mid,5,53.0803
8,TS,Mid,6,6.62941
8,TS,Mid,7,14.8882
8,TS,Mid,8,18.3302
8,TS,Mid,9,26.0895
8,TS,Mid,10,40.2827
8,TS,Mid,12,42.8387
8,TS,Mid,13,31.617
8,TS,Mid,14,22.6575
8,TS,Mid,15,80.8448
8,TS,Mid,16,23.2528
8,TS,Mid,17,46.2913
8,TS,Mid,19,56.0996
8,TS,Mid,20,44.687
8,TS,Mid,21,98.1933
8,TS,Mid,22,33.9445
8,TS,Mid,23,72.5633
8,TS,Mid,24,27.5294
8,TS,Mid,25,31.213
8,TS,Mid,26,23.5132
8,TS,Mid,27,19.725
8,TS,Mid,28,19.451
8,TS,Mid,29,14.1432
8,TS,Mid,30,25.1848
8,TS,Far,1,146.6224
8,TS,Far,2,18.91101
8,TS,Far,3,44.40907
8,TS,Far,4,55.90067
8,TS,Far,5,90.68436
8,TS,Far,6,53.1461
8,TS,Far,7,35.74955
8,TS,Far,8,118.9129
8,TS,Far,9,44.76651
8,TS,Far,10,74.60619
8,TS,Far,12,35.22816
8,TS,Far,13,52.17062
8,TS,Far,14,48.45004
8,TS,Far,15,53.51178
8,TS,Far,16,55.16676
8,TS,Far,17,28.09345
8,TS,Far,19,38.43466
8,TS,Far,20,53.47981
8,TS,Far,21,62.72098
8,TS,Far,22,42.48021
8,TS,Far,23,46.67433
8,TS,Far,24,40.42494
8,TS,Far,25,35.09085
8,TS,Far,26,68.93287
8,TS,Far,27,49.03905
8,TS,Far,28,88.86711
8,TS,Far,29,65.29007
8,TS,Far,30,108.3828
8,TS,High,1,31.78148
8,TS,High,2,107.1597
8,TS,High,3,91.9024
8,TS,High,4,37.35489
8,TS,High,5,72.19009
8,TS,High,6,48.66844
8,TS,High,7,70.14321
8,TS,High,8,116.1337
8,TS,High,9,59.48017
8,TS,High,10,39.8627
8,TS,High,12,55.86974
8,TS,High,13,33.76177
8,TS,High,14,22.35395
8,TS,High,15,27.69366
8,TS,High,16,21.42969
8,TS,High,17,58.18412
8,JS,Mid,18,39.85422
8,TS,High,19,41.82257
8,TS,High,20,26.09464
8,TS,High,21,24.82642
8,TS,High,22,33.58046
8,TS,High,23,27.80733
8,TS,High,24,32.41476
8,TS,High,25,58.45939
8,TS,High,26,44.68668
8,TS,High,27,38.24179
8,TS,High,28,14.90279
8,TS,High,29,50.52796
8,TS,High,30,53.49749
8,JS,Close,1,9.573015
8,JS,Close,2,50.44565
8,JS,Close,3,9.194057
8,JS,Close,4,40.63475
8,JS,Close,5,35.40635
8,JS,Close,6,42.00669
8,JS,Close,7,103.6689
8,JS,Close,8,67.57907
8,JS,Close,9,24.93395
8,JS,Close,10,31.52506
8,JS,Close,12,30.98825
8,JS,Close,13,25.09907
8,JS,Close,14,112.7828
8,JS,Close,15,32.46882
8,JS,Close,16,86.94159
8,JS,Close,17,51.05426
8,JS,Close,19,53.59104
8,JS,Close,20,91.84929
8,JS,Close,21,42.63863
8,JS,Close,22,25.68208
8,JS,Close,23,15.03554
8,JS,Close,24,26.91397
8,JS,Close,25,54.02216
8,JS,Close,26,28.44874
8,JS,Close,27,143.1198
8,JS,Close,28,24.53505
8,JS,Close,29,11.17022
8,JS,Close,30,38.60069
8,JS,Mid,1,156.6336
8,JS,Mid,2,64.8217
8,JS,Mid,3,65.5709
8,JS,Mid,4,61.73517
8,JS,Mid,5,62.4931
8,JS,Mid,6,35.60228
8,JS,Mid,7,67.34482
